Namn,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Valentin";5;4;10;.;5;.;4;5;.;6;.;.;6;4;.;6;..;5;..;.;5;.
"Van";.;.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.
"Varg";.;.;.;.;.;.;.;.;5;.;13;11;17;15;25;28;9;15;16;21;26;14
"Vebj�rn";57;52;58;61;49;61;55;38;51;27;50;34;39;22;41;40;31;28;35;38;30;30
"Vegar";27;22;30;29;16;18;12;15;16;12;12;17;8;4;6;9;5;4;4;.;.;7
"Vegard";255;245;209;185;169;174;154;87;134;91;93;88;73;79;66;53;50;48;60;29;29;36
"Vemund";36;34;31;30;27;37;34;28;23;40;28;35;24;24;33;24;33;27;34;26;33;31
"Vetle";128;143;143;132;139;180;141;139;135;127;131;133;131;112;110;120;134;99;106;113;128;122
"Victor";64;68;78;81;90;91;76;81;72;76;77;85;77;84;82;93;101;86;110;99;92;76
"Vidar";12;20;15;23;11;9;9;7;5;6;6;5;5;.;7;9;6;5;6;6;9;5
"Viggo";5;.;.;.;.;.;5;.;.;5;6;.;9;7;.;..;.;..;.;.;8;4
"Viktor";51;50;58;67;74;68;47;65;65;52;63;80;78;89;83;82;99;94;113;97;98;76
"Vilhelm";.;.;.;..;4;.;4;.;6;4;5;.;10;5;6;8;4;10;12;12;9;7
"Viljar";16;14;23;26;31;26;21;50;32;43;50;49;62;61;89;73;87;73;77;84;83;59
"Villy";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Vincent";9;8;13;11;9;17;14;12;18;17;23;17;22;30;21;32;36;40;38;22;23;28
"Vladimir";.;6;.;.;..;.;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;4
"Vytautas";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Waldemar";.;.;.;.;.;.;6;6;4;6;.;4;.;.;.;4;4;.;6;.;.;5
"Walid";5;.;11;6;7;7;5;.;.;5;4;9;5;.;.;5;.;.;5;..;.;.
"Walter";.;.;4;.;.;.;.;.;.;.;.;5;.;.;4;7;12;8;8;16;14;18
"Werner";.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Widar";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Wieslaw";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Wiggo";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Wiktor";.;.;9;8;8;18;8;11;9;10;16;14;22;10;8;13;10;13;12;12;12;14
"Wilhelm";15;17;15;12;10;17;10;10;15;12;15;21;24;31;29;33;29;35;47;44;40;37
"William";142;159;176;175;205;211;266;264;270;289;407;435;459;393;413;433;444;484;522;371;292;333
"Willy";4;..;.;4;.;.;.;8;.;4;.;.;.;5;5;6;5;.;.;6;.;4
"Wilmer";.;.;.;.;.;.;.;.;.;.;4;12;9;10;10;16;11;21;23;19;33;21
"Wojciech";4;.;4;.;.;5;.;.;.;.;.;6;6;4;5;5;7;8;5;8;.;.
"Yahya";.;7;4;4;.;.;6;.;5;..;8;13;..;8;10;12;8;10;..;12;11;5
"Yasin";5;14;8;6;7;8;5;10;.;14;7;5;14;10;9;7;12;9;10;10;7;.
"Yngvar";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"Yngve";5;7;11;7;5;6;5;10;6;.;.;.;.;4;.;7;.;.;.;.;.;.
"Yonas";11;9;5;.;4;.;4;4;.;4;.;6;4;5;5;4;5;.;6;8;.;.
"Yosef";.;.;.;4;.;5;7;5;.;7;8;6;6;11;11;7;14;4;12;9;7;7
"Yousef";6;7;6;4;8;8;8;10;8;14;16;15;19;13;19;15;20;23;23;21;22;18
"Youssef";7;.;12;8;5;.;5;4;4;.;6;9;9;12;11;10;12;6;10;15;4;5
"Yusuf";9;5;7;10;11;4;12;10;8;12;12;15;20;18;32;18;23;31;29;36;29;14
"Zakaria";5;8;8;7;8;11;13;15;.;7;13;17;11;8;17;5;14;14;17;11;9;14
"Zbigniew";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"oistein";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"oivind";11;11;7;.;8;.;6;.;4;.;.;.;.;.;.;.;.;5;.;4;.;.
"orjan";55;62;47;39;44;37;38;37;48;31;14;18;20;14;7;7;9;9;5;.;5;4
"ornulf";.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
"oystein";67;64;52;48;25;27;23;28;19;18;18;9;15;11;17;9;8;12;10;11;10;10
"oyvind";87;75;58;61;45;44;40;33;29;45;26;25;22;15;15;18;18;8;17;8;12;7
"aadne";50;54;51;47;43;30;31;29;23;38;22;27;27;17;23;13;7;11;14;11;7;9
"aage";.;.;4;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;4
"aasmund";26;27;24;29;27;28;12;14;19;24;22;17;23;22;27;14;19;22;21;23;16;15
